ts_code,trade_date,field,stored,reconstructed,abs_diff,match
002475.SZ,20260429,debt_to_assets,0.6653180000000001,0.6653180000000001,0.0,True
002475.SZ,20260430,debt_to_assets,0.6653180000000001,0.6653180000000001,0.0,True
002475.SZ,20260424,current_ratio,1.1107,1.1107,0.0,True
002475.SZ,20260427,current_ratio,1.1107,1.1107,0.0,True
002475.SZ,20260428,current_ratio,1.1107,1.1107,0.0,True
002475.SZ,20260429,current_ratio,1.1499,1.1499,0.0,True
002475.SZ,20260430,current_ratio,1.1499,1.1499,0.0,True
002475.SZ,20260424,net_income,18170236828.67,18170236828.67,0.0,True
002475.SZ,20260427,net_income,18170236828.67,18170236828.67,0.0,True
002475.SZ,20260428,net_income,18170236828.67,18170236828.67,0.0,True
002475.SZ,20260429,net_income,3967636788.13,3967636788.13,0.0,True
002475.SZ,20260430,net_income,3967636788.13,3967636788.13,0.0,True
002475.SZ,20260424,revenue,332344443143.39,332344443143.39,0.0,True
002475.SZ,20260427,revenue,332344443143.39,332344443143.39,0.0,True
002475.SZ,20260428,revenue,332344443143.39,332344443143.39,0.0,True
002475.SZ,20260429,revenue,83888491960.13,83888491960.13,0.0,True
002475.SZ,20260430,revenue,83888491960.13,83888491960.13,0.0,True
002475.SZ,20260424,total_assets,306537675786.42,306537675786.42,0.0,True
002475.SZ,20260427,total_assets,306537675786.42,306537675786.42,0.0,True
002475.SZ,20260428,total_assets,306537675786.42,306537675786.42,0.0,True
002475.SZ,20260429,total_assets,325616587672.16,325616587672.16,0.0,True
002475.SZ,20260430,total_assets,325616587672.16,325616587672.16,0.0,True
002475.SZ,20260424,equity,84921103420.87,84921103420.87,0.0,True
002475.SZ,20260427,equity,84921103420.87,84921103420.87,0.0,True
002475.SZ,20260428,equity,84921103420.87,84921103420.87,0.0,True
002475.SZ,20260429,equity,88867637237.48,88867637237.48,0.0,True
002475.SZ,20260430,equity,88867637237.48,88867637237.48,0.0,True
002475.SZ,20260424,op_cashflow,17325329533.97,17325329533.97,0.0,True
002475.SZ,20260427,op_cashflow,17325329533.97,17325329533.97,0.0,True
002475.SZ,20260428,op_cashflow,17325329533.97,17325329533.97,0.0,True
002475.SZ,20260429,op_cashflow,-7068299174.85,-7068299174.85,0.0,True
002475.SZ,20260430,op_cashflow,-7068299174.85,-7068299174.85,0.0,True
600900.SH,20260424,roe,0.13070600000000002,0.13070600000000002,0.0,True
600900.SH,20260427,roe,0.13070600000000002,0.13070600000000002,0.0,True
600900.SH,20260428,roe,0.13070600000000002,0.13070600000000002,0.0,True
600900.SH,20260429,roe,0.13070600000000002,0.13070600000000002,0.0,True
600900.SH,20260430,roe,0.0301,0.0301,0.0,True
600900.SH,20260424,grossprofit_margin,0.624772,0.624772,0.0,True
600900.SH,20260427,grossprofit_margin,0.624772,0.624772,0.0,True
600900.SH,20260428,grossprofit_margin,0.624772,0.624772,0.0,True
600900.SH,20260429,grossprofit_margin,0.624772,0.624772,0.0,True
600900.SH,20260430,grossprofit_margin,0.5564629999999999,0.5564629999999999,0.0,True
600900.SH,20260424,debt_to_assets,0.590358,0.590358,0.0,True
600900.SH,20260427,debt_to_assets,0.590358,0.590358,0.0,True
600900.SH,20260428,debt_to_assets,0.590358,0.590358,0.0,True
600900.SH,20260429,debt_to_assets,0.590358,0.590358,0.0,True
600900.SH,20260430,debt_to_assets,0.573271,0.573271,0.0,True
600900.SH,20260424,current_ratio,0.2151,0.2151,0.0,True
600900.SH,20260427,current_ratio,0.2151,0.2151,0.0,True
600900.SH,20260428,current_ratio,0.2151,0.2151,0.0,True
600900.SH,20260429,current_ratio,0.2151,0.2151,0.0,True
600900.SH,20260430,current_ratio,0.1507,0.1507,0.0,True
600900.SH,20260424,net_income,28555477836.95,28555477836.95,0.0,True
600900.SH,20260427,net_income,28555477836.95,28555477836.95,0.0,True
600900.SH,20260428,net_income,28555477836.95,28555477836.95,0.0,True
600900.SH,20260429,net_income,28555477836.95,28555477836.95,0.0,True
600900.SH,20260430,net_income,6883297422.33,6883297422.33,0.0,True
600900.SH,20260424,revenue,65741285681.72,65741285681.72,0.0,True
600900.SH,20260427,revenue,65741285681.72,65741285681.72,0.0,True
600900.SH,20260428,revenue,65741285681.72,65741285681.72,0.0,True
600900.SH,20260429,revenue,65741285681.72,65741285681.72,0.0,True
600900.SH,20260430,revenue,18111540767.5,18111540767.5,0.0,True
600900.SH,20260424,total_assets,568769002805.71,568769002805.71,0.0,True
600900.SH,20260427,total_assets,568769002805.71,568769002805.71,0.0,True
600900.SH,20260428,total_assets,568769002805.71,568769002805.71,0.0,True
600900.SH,20260429,total_assets,568769002805.71,568769002805.71,0.0,True
600900.SH,20260430,total_assets,561990500889.54,561990500889.54,0.0,True
600900.SH,20260424,equity,221105824660.31,221105824660.31,0.0,True
600900.SH,20260427,equity,221105824660.31,221105824660.31,0.0,True
600900.SH,20260428,equity,221105824660.31,221105824660.31,0.0,True
600900.SH,20260429,equity,221105824660.31,221105824660.31,0.0,True
600900.SH,20260430,equity,227903660002.59,227903660002.59,0.0,True
600900.SH,20260424,op_cashflow,42895214451.84,42895214451.84,0.0,True
600900.SH,20260427,op_cashflow,42895214451.84,42895214451.84,0.0,True
600900.SH,20260428,op_cashflow,42895214451.84,42895214451.84,0.0,True
600900.SH,20260429,op_cashflow,42895214451.84,42895214451.84,0.0,True
600900.SH,20260430,op_cashflow,11710663090.9,11710663090.9,0.0,True
601166.SH,20260424,roe,0.086867,0.086867,0.0,True
601166.SH,20260427,roe,0.086867,0.086867,0.0,True
601166.SH,20260428,roe,0.086867,0.086867,0.0,True
601166.SH,20260429,roe,0.086867,0.086867,0.0,True
601166.SH,20260430,roe,2.6272,2.6272,0.0,True
601166.SH,20260424,debt_to_assets,0.9176470000000001,0.9176470000000001,0.0,True
601166.SH,20260427,debt_to_assets,0.9176470000000001,0.9176470000000001,0.0,True
601166.SH,20260428,debt_to_assets,0.9176470000000001,0.9176470000000001,0.0,True
601166.SH,20260429,debt_to_assets,0.9176470000000001,0.9176470000000001,0.0,True
601166.SH,20260430,debt_to_assets,0.918059,0.918059,0.0,True
601166.SH,20260424,net_income,77854000000.0,77854000000.0,0.0,True
601166.SH,20260427,net_income,77854000000.0,77854000000.0,0.0,True
601166.SH,20260428,net_income,77854000000.0,77854000000.0,0.0,True
601166.SH,20260429,net_income,77854000000.0,77854000000.0,0.0,True
601166.SH,20260430,net_income,23876000000.0,23876000000.0,0.0,True
601166.SH,20260424,revenue,212741000000.0,212741000000.0,0.0,True
601166.SH,20260427,revenue,212741000000.0,212741000000.0,0.0,True
601166.SH,20260428,revenue,212741000000.0,212741000000.0,0.0,True
601166.SH,20260429,revenue,212741000000.0,212741000000.0,0.0,True
601166.SH,20260430,revenue,55090000000.0,55090000000.0,0.0,True
601166.SH,20260424,total_assets,11094256000000.0,11094256000000.0,0.0,True
601166.SH,20260427,total_assets,11094256000000.0,11094256000000.0,0.0,True
601166.SH,20260428,total_assets,11094256000000.0,11094256000000.0,0.0,True
601166.SH,20260429,total_assets,11094256000000.0,11094256000000.0,0.0,True
601166.SH,20260430,total_assets,11282907000000.0,11282907000000.0,0.0,True
601166.SH,20260424,equity,901716000000.0,901716000000.0,0.0,True
601166.SH,20260427,equity,901716000000.0,901716000000.0,0.0,True
601166.SH,20260428,equity,901716000000.0,901716000000.0,0.0,True
601166.SH,20260429,equity,901716000000.0,901716000000.0,0.0,True
601166.SH,20260430,equity,912554000000.0,912554000000.0,0.0,True
601166.SH,20260424,op_cashflow,653656000000.0,653656000000.0,0.0,True
601166.SH,20260427,op_cashflow,653656000000.0,653656000000.0,0.0,True
601166.SH,20260428,op_cashflow,653656000000.0,653656000000.0,0.0,True
601166.SH,20260429,op_cashflow,653656000000.0,653656000000.0,0.0,True
601166.SH,20260430,op_cashflow,65782000000.0,65782000000.0,0.0,True
002594.SZ,20260424,roe,0.15118,0.15118,0.0,True
002594.SZ,20260427,roe,0.15118,0.15118,0.0,True
002594.SZ,20260428,roe,0.15118,0.15118,0.0,True
002594.SZ,20260429,roe,1.6464,1.6464,0.0,True
002594.SZ,20260430,roe,1.6464,1.6464,0.0,True
002594.SZ,20260424,grossprofit_margin,0.177445,0.177445,0.0,True
002594.SZ,20260427,grossprofit_margin,0.177445,0.177445,0.0,True
002594.SZ,20260428,grossprofit_margin,0.177445,0.177445,0.0,True
002594.SZ,20260429,grossprofit_margin,0.188062,0.188062,0.0,True
002594.SZ,20260430,grossprofit_margin,0.188062,0.188062,0.0,True
002594.SZ,20260424,debt_to_assets,0.707445,0.707445,0.0,True
002594.SZ,20260427,debt_to_assets,0.707445,0.707445,0.0,True
002594.SZ,20260428,debt_to_assets,0.707445,0.707445,0.0,True
002594.SZ,20260429,debt_to_assets,0.709426,0.709426,0.0,True
002594.SZ,20260430,debt_to_assets,0.709426,0.709426,0.0,True
002594.SZ,20260424,current_ratio,0.793,0.793,0.0,True
002594.SZ,20260427,current_ratio,0.793,0.793,0.0,True
002594.SZ,20260428,current_ratio,0.793,0.793,0.0,True
002594.SZ,20260429,current_ratio,0.8154,0.8154,0.0,True
002594.SZ,20260430,current_ratio,0.8154,0.8154,0.0,True
002594.SZ,20260424,net_income,33760758000.0,33760758000.0,0.0,True
002594.SZ,20260427,net_income,33760758000.0,33760758000.0,0.0,True
002594.SZ,20260428,net_income,33760758000.0,33760758000.0,0.0,True
002594.SZ,20260429,net_income,4010931000.0,4010931000.0,0.0,True
002594.SZ,20260430,net_income,4010931000.0,4010931000.0,0.0,True
002594.SZ,20260424,revenue,803964958000.0,803964958000.0,0.0,True
002594.SZ,20260427,revenue,803964958000.0,803964958000.0,0.0,True
002594.SZ,20260428,revenue,803964958000.0,803964958000.0,0.0,True
002594.SZ,20260429,revenue,150225314000.0,150225314000.0,0.0,True
002594.SZ,20260430,revenue,150225314000.0,150225314000.0,0.0,True
002594.SZ,20260424,total_assets,883729883000.0,883729883000.0,0.0,True
002594.SZ,20260427,total_assets,883729883000.0,883729883000.0,0.0,True
002594.SZ,20260428,total_assets,883729883000.0,883729883000.0,0.0,True
002594.SZ,20260429,total_assets,902076965000.0,902076965000.0,0.0,True
002594.SZ,20260430,total_assets,902076965000.0,902076965000.0,0.0,True
002594.SZ,20260424,equity,246274606000.0,246274606000.0,0.0,True
002594.SZ,20260427,equity,246274606000.0,246274606000.0,0.0,True
002594.SZ,20260428,equity,246274606000.0,246274606000.0,0.0,True
002594.SZ,20260429,equity,249916729000.0,249916729000.0,0.0,True
002594.SZ,20260430,equity,249916729000.0,249916729000.0,0.0,True
002594.SZ,20260424,op_cashflow,59135544000.0,59135544000.0,0.0,True
002594.SZ,20260427,op_cashflow,59135544000.0,59135544000.0,0.0,True
002594.SZ,20260428,op_cashflow,59135544000.0,59135544000.0,0.0,True
002594.SZ,20260429,op_cashflow,2790305000.0,2790305000.0,0.0,True
002594.SZ,20260430,op_cashflow,2790305000.0,2790305000.0,0.0,True
688041.SH,20260424,roe,2.988,2.988,0.0,True
688041.SH,20260427,roe,2.988,2.988,0.0,True
688041.SH,20260428,roe,2.988,2.988,0.0,True
688041.SH,20260429,roe,2.988,2.988,0.0,True
688041.SH,20260430,roe,2.988,2.988,0.0,True
688041.SH,20260424,grossprofit_margin,0.55604,0.55604,0.0,True
688041.SH,20260427,grossprofit_margin,0.55604,0.55604,0.0,True
688041.SH,20260428,grossprofit_margin,0.55604,0.55604,0.0,True
688041.SH,20260429,grossprofit_margin,0.55604,0.55604,0.0,True
688041.SH,20260430,grossprofit_margin,0.55604,0.55604,0.0,True
688041.SH,20260424,debt_to_assets,0.227993,0.227993,0.0,True
688041.SH,20260427,debt_to_assets,0.227993,0.227993,0.0,True
688041.SH,20260428,debt_to_assets,0.227993,0.227993,0.0,True
688041.SH,20260429,debt_to_assets,0.227993,0.227993,0.0,True
688041.SH,20260430,debt_to_assets,0.227993,0.227993,0.0,True
688041.SH,20260424,current_ratio,3.5612,3.5612,0.0,True
688041.SH,20260427,current_ratio,3.5612,3.5612,0.0,True
688041.SH,20260428,current_ratio,3.5612,3.5612,0.0,True
688041.SH,20260429,current_ratio,3.5612,3.5612,0.0,True
688041.SH,20260430,current_ratio,3.5612,3.5612,0.0,True
688041.SH,20260424,net_income,877361302.1,877361302.1,0.0,True
688041.SH,20260427,net_income,877361302.1,877361302.1,0.0,True
688041.SH,20260428,net_income,877361302.1,877361302.1,0.0,True
688041.SH,20260429,net_income,877361302.1,877361302.1,0.0,True
688041.SH,20260430,net_income,877361302.1,877361302.1,0.0,True
688041.SH,20260424,revenue,4033592186.34,4033592186.34,0.0,True
688041.SH,20260427,revenue,4033592186.34,4033592186.34,0.0,True
688041.SH,20260428,revenue,4033592186.34,4033592186.34,0.0,True
688041.SH,20260429,revenue,4033592186.34,4033592186.34,0.0,True
688041.SH,20260430,revenue,4033592186.34,4033592186.34,0.0,True
688041.SH,20260424,total_assets,35184690300.93,35184690300.93,0.0,True
688041.SH,20260427,total_assets,35184690300.93,35184690300.93,0.0,True
688041.SH,20260428,total_assets,35184690300.93,35184690300.93,0.0,True
688041.SH,20260429,total_assets,35184690300.93,35184690300.93,0.0,True
688041.SH,20260430,total_assets,35184690300.93,35184690300.93,0.0,True
688041.SH,20260424,equity,23497377267.66,23497377267.66,0.0,True
688041.SH,20260427,equity,23497377267.66,23497377267.66,0.0,True
688041.SH,20260428,equity,23497377267.66,23497377267.66,0.0,True
688041.SH,20260429,equity,23497377267.66,23497377267.66,0.0,True
688041.SH,20260430,equity,23497377267.66,23497377267.66,0.0,True
688041.SH,20260424,op_cashflow,67617712.14,67617712.14,0.0,True
688041.SH,20260427,op_cashflow,67617712.14,67617712.14,0.0,True
688041.SH,20260428,op_cashflow,67617712.14,67617712.14,0.0,True
688041.SH,20260429,op_cashflow,67617712.14,67617712.14,0.0,True
688041.SH,20260430,op_cashflow,67617712.14,67617712.14,0.0,True
603259.SH,20260424,roe,0.276853,0.276853,0.0,True
603259.SH,20260427,roe,0.276853,0.276853,0.0,True
603259.SH,20260428,roe,0.056749,0.056749,0.0,True
603259.SH,20260429,roe,0.056749,0.056749,0.0,True
603259.SH,20260430,roe,0.056749,0.056749,0.0,True
603259.SH,20260424,grossprofit_margin,0.476387,0.476387,0.0,True
603259.SH,20260427,grossprofit_margin,0.476387,0.476387,0.0,True
603259.SH,20260428,grossprofit_margin,0.504026,0.504026,0.0,True
603259.SH,20260429,grossprofit_margin,0.504026,0.504026,0.0,True
603259.SH,20260430,grossprofit_margin,0.504026,0.504026,0.0,True
603259.SH,20260424,debt_to_assets,0.22181,0.22181,0.0,True
603259.SH,20260427,debt_to_assets,0.22181,0.22181,0.0,True
603259.SH,20260428,debt_to_assets,0.210799,0.210799,0.0,True
603259.SH,20260429,debt_to_assets,0.210799,0.210799,0.0,True
603259.SH,20260430,debt_to_assets,0.210799,0.210799,0.0,True
603259.SH,20260424,current_ratio,3.2065,3.2065,0.0,True
603259.SH,20260427,current_ratio,3.2065,3.2065,0.0,True
603259.SH,20260428,current_ratio,3.4225,3.4225,0.0,True
603259.SH,20260429,current_ratio,3.4225,3.4225,0.0,True
603259.SH,20260430,current_ratio,3.4225,3.4225,0.0,True
603259.SH,20260424,net_income,19333065892.26,19333065892.26,0.0,True
603259.SH,20260427,net_income,19333065892.26,19333065892.26,0.0,True
603259.SH,20260428,net_income,4670513981.33,4670513981.33,0.0,True
603259.SH,20260429,net_income,4670513981.33,4670513981.33,0.0,True
603259.SH,20260430,net_income,4670513981.33,4670513981.33,0.0,True
603259.SH,20260424,revenue,45456165774.18,45456165774.18,0.0,True
603259.SH,20260427,revenue,45456165774.18,45456165774.18,0.0,True
603259.SH,20260428,revenue,12435776568.29,12435776568.29,0.0,True
603259.SH,20260429,revenue,12435776568.29,12435776568.29,0.0,True
603259.SH,20260430,revenue,12435776568.29,12435776568.29,0.0,True
603259.SH,20260424,total_assets,103120968579.11,103120968579.11,0.0,True
603259.SH,20260427,total_assets,103120968579.11,103120968579.11,0.0,True
603259.SH,20260428,total_assets,107414481341.25,107414481341.25,0.0,True
603259.SH,20260429,total_assets,107414481341.25,107414481341.25,0.0,True
603259.SH,20260430,total_assets,107414481341.25,107414481341.25,0.0,True
603259.SH,20260424,equity,79712290246.44,79712290246.44,0.0,True
603259.SH,20260427,equity,79712290246.44,79712290246.44,0.0,True
603259.SH,20260428,equity,84221755533.76,84221755533.76,0.0,True
603259.SH,20260429,equity,84221755533.76,84221755533.76,0.0,True
603259.SH,20260430,equity,84221755533.76,84221755533.76,0.0,True
603259.SH,20260424,op_cashflow,17203161622.0,17203161622.0,0.0,True
603259.SH,20260427,op_cashflow,17203161622.0,17203161622.0,0.0,True
603259.SH,20260428,op_cashflow,3595810326.53,3595810326.53,0.0,True
603259.SH,20260429,op_cashflow,3595810326.53,3595810326.53,0.0,True
603259.SH,20260430,op_cashflow,3595810326.53,3595810326.53,0.0,True
600030.SH,20260424,roe,0.09812099999999999,0.09812099999999999,0.0,True
600030.SH,20260427,roe,0.031218,0.031218,0.0,True
600030.SH,20260428,roe,0.031218,0.031218,0.0,True
600030.SH,20260429,roe,0.031218,0.031218,0.0,True
600030.SH,20260430,roe,0.031218,0.031218,0.0,True
600030.SH,20260424,debt_to_assets,0.843498,0.843498,0.0,True
600030.SH,20260427,debt_to_assets,0.848417,0.848417,0.0,True
600030.SH,20260428,debt_to_assets,0.848417,0.848417,0.0,True
600030.SH,20260429,debt_to_assets,0.848417,0.848417,0.0,True
600030.SH,20260430,debt_to_assets,0.848417,0.848417,0.0,True
600030.SH,20260424,current_ratio,1.16,1.16,0.0,True
600030.SH,20260424,net_income,31006679490.28,31006679490.28,0.0,True
600030.SH,20260427,net_income,10458865787.6,10458865787.6,0.0,True
600030.SH,20260428,net_income,10458865787.6,10458865787.6,0.0,True
600030.SH,20260429,net_income,10458865787.6,10458865787.6,0.0,True
600030.SH,20260430,net_income,10458865787.6,10458865787.6,0.0,True
600030.SH,20260424,revenue,74854368352.85,74854368352.85,0.0,True
600030.SH,20260427,revenue,23155089056.75,23155089056.75,0.0,True
600030.SH,20260428,revenue,23155089056.75,23155089056.75,0.0,True
600030.SH,20260429,revenue,23155089056.75,23155089056.75,0.0,True
600030.SH,20260430,revenue,23155089056.75,23155089056.75,0.0,True
600030.SH,20260424,total_assets,2081902593243.18,2081902593243.18,0.0,True
600030.SH,20260427,total_assets,2244674433596.29,2244674433596.29,0.0,True
600030.SH,20260428,total_assets,2244674433596.29,2244674433596.29,0.0,True
600030.SH,20260429,total_assets,2244674433596.29,2244674433596.29,0.0,True
600030.SH,20260430,total_assets,2244674433596.29,2244674433596.29,0.0,True
600030.SH,20260424,equity,319930442478.96,319930442478.96,0.0,True
600030.SH,20260427,equity,334571051206.39,334571051206.39,0.0,True
600030.SH,20260428,equity,334571051206.39,334571051206.39,0.0,True
600030.SH,20260429,equity,334571051206.39,334571051206.39,0.0,True
600030.SH,20260430,equity,334571051206.39,334571051206.39,0.0,True
600030.SH,20260424,op_cashflow,74104321265.96,74104321265.96,0.0,True
600030.SH,20260427,op_cashflow,75161306219.03,75161306219.03,0.0,True
600030.SH,20260428,op_cashflow,75161306219.03,75161306219.03,0.0,True
600030.SH,20260429,op_cashflow,75161306219.03,75161306219.03,0.0,True
600030.SH,20260430,op_cashflow,75161306219.03,75161306219.03,0.0,True
300059.SZ,20260424,roe,0.140028,0.140028,0.0,True
300059.SZ,20260427,roe,0.039872,0.039872,0.0,True
300059.SZ,20260428,roe,0.039872,0.039872,0.0,True
300059.SZ,20260429,roe,0.039872,0.039872,0.0,True
300059.SZ,20260430,roe,0.039872,0.039872,0.0,True
300059.SZ,20260424,grossprofit_margin,0.8448350000000001,0.8448350000000001,0.0,True
300059.SZ,20260427,grossprofit_margin,0.857052,0.857052,0.0,True
300059.SZ,20260428,grossprofit_margin,0.857052,0.857052,0.0,True
300059.SZ,20260429,grossprofit_margin,0.857052,0.857052,0.0,True
300059.SZ,20260430,grossprofit_margin,0.857052,0.857052,0.0,True
300059.SZ,20260424,debt_to_assets,0.766181,0.766181,0.0,True
300059.SZ,20260427,debt_to_assets,0.78265,0.78265,0.0,True
300059.SZ,20260428,debt_to_assets,0.78265,0.78265,0.0,True
300059.SZ,20260429,debt_to_assets,0.78265,0.78265,0.0,True
300059.SZ,20260430,debt_to_assets,0.78265,0.78265,0.0,True
300059.SZ,20260424,current_ratio,1.3628,1.3628,0.0,True
300059.SZ,20260427,current_ratio,1.3263,1.3263,0.0,True
300059.SZ,20260428,current_ratio,1.3263,1.3263,0.0,True
300059.SZ,20260429,current_ratio,1.3263,1.3263,0.0,True
300059.SZ,20260430,current_ratio,1.3263,1.3263,0.0,True
300059.SZ,20260424,net_income,12084594947.22,12084594947.22,0.0,True
300059.SZ,20260427,net_income,3737779855.92,3737779855.92,0.0,True
300059.SZ,20260428,net_income,3737779855.92,3737779855.92,0.0,True
300059.SZ,20260429,net_income,3737779855.92,3737779855.92,0.0,True
300059.SZ,20260430,net_income,3737779855.92,3737779855.92,0.0,True
300059.SZ,20260424,revenue,3532270003.05,3532270003.05,0.0,True
300059.SZ,20260427,revenue,1062763536.33,1062763536.33,0.0,True
300059.SZ,20260428,revenue,1062763536.33,1062763536.33,0.0,True
300059.SZ,20260429,revenue,1062763536.33,1062763536.33,0.0,True
300059.SZ,20260430,revenue,1062763536.33,1062763536.33,0.0,True
300059.SZ,20260424,total_assets,392933744976.2,392933744976.2,0.0,True
300059.SZ,20260427,total_assets,439896942606.42,439896942606.42,0.0,True
300059.SZ,20260428,total_assets,439896942606.42,439896942606.42,0.0,True
300059.SZ,20260429,total_assets,439896942606.42,439896942606.42,0.0,True
300059.SZ,20260430,total_assets,439896942606.42,439896942606.42,0.0,True
300059.SZ,20260424,equity,91875470955.31,91875470955.31,0.0,True
300059.SZ,20260427,equity,95611414390.43,95611414390.43,0.0,True
300059.SZ,20260428,equity,95611414390.43,95611414390.43,0.0,True
300059.SZ,20260429,equity,95611414390.43,95611414390.43,0.0,True
300059.SZ,20260430,equity,95611414390.43,95611414390.43,0.0,True
300059.SZ,20260424,op_cashflow,-10222245645.14,-10222245645.14,0.0,True
300059.SZ,20260427,op_cashflow,30433494443.82,30433494443.82,0.0,True
300059.SZ,20260428,op_cashflow,30433494443.82,30433494443.82,0.0,True
300059.SZ,20260429,op_cashflow,30433494443.82,30433494443.82,0.0,True
300059.SZ,20260430,op_cashflow,30433494443.82,30433494443.82,0.0,True
601138.SH,20260424,roe,0.220901,0.220901,0.0,True
601138.SH,20260427,roe,0.220901,0.220901,0.0,True
601138.SH,20260428,roe,0.220901,0.220901,0.0,True
601138.SH,20260429,roe,0.061778000000000007,0.061778000000000007,0.0,True
601138.SH,20260430,roe,0.061778000000000007,0.061778000000000007,0.0,True
601138.SH,20260424,grossprofit_margin,0.06976,0.06976,0.0,True
601138.SH,20260427,grossprofit_margin,0.06976,0.06976,0.0,True
601138.SH,20260428,grossprofit_margin,0.06976,0.06976,0.0,True
601138.SH,20260429,grossprofit_margin,0.073505,0.073505,0.0,True
601138.SH,20260430,grossprofit_margin,0.073505,0.073505,0.0,True
601138.SH,20260424,debt_to_assets,0.633701,0.633701,0.0,True
601138.SH,20260427,debt_to_assets,0.633701,0.633701,0.0,True
601138.SH,20260428,debt_to_assets,0.633701,0.633701,0.0,True
601138.SH,20260429,debt_to_assets,0.613822,0.613822,0.0,True
601138.SH,20260430,debt_to_assets,0.613822,0.613822,0.0,True
601138.SH,20260424,current_ratio,1.4364,1.4364,0.0,True
601138.SH,20260427,current_ratio,1.4364,1.4364,0.0,True
601138.SH,20260428,current_ratio,1.4364,1.4364,0.0,True
601138.SH,20260429,current_ratio,1.4849,1.4849,0.0,True
601138.SH,20260430,current_ratio,1.4849,1.4849,0.0,True
601138.SH,20260424,net_income,35329062000.0,35329062000.0,0.0,True
601138.SH,20260427,net_income,35329062000.0,35329062000.0,0.0,True
601138.SH,20260428,net_income,35329062000.0,35329062000.0,0.0,True
601138.SH,20260429,net_income,10596519000.0,10596519000.0,0.0,True
601138.SH,20260430,net_income,10596519000.0,10596519000.0,0.0,True
601138.SH,20260424,revenue,902887188000.0,902887188000.0,0.0,True
601138.SH,20260427,revenue,902887188000.0,902887188000.0,0.0,True
601138.SH,20260428,revenue,902887188000.0,902887188000.0,0.0,True
601138.SH,20260429,revenue,251078078000.0,251078078000.0,0.0,True
601138.SH,20260430,revenue,251078078000.0,251078078000.0,0.0,True
601138.SH,20260424,total_assets,456223822000.0,456223822000.0,0.0,True
601138.SH,20260427,total_assets,456223822000.0,456223822000.0,0.0,True
601138.SH,20260428,total_assets,456223822000.0,456223822000.0,0.0,True
601138.SH,20260429,total_assets,457187995000.0,457187995000.0,0.0,True
601138.SH,20260430,total_assets,457187995000.0,457187995000.0,0.0,True
601138.SH,20260424,equity,166778112000.0,166778112000.0,0.0,True
601138.SH,20260427,equity,166778112000.0,166778112000.0,0.0,True
601138.SH,20260428,equity,166778112000.0,166778112000.0,0.0,True
601138.SH,20260429,equity,176218112000.0,176218112000.0,0.0,True
601138.SH,20260430,equity,176218112000.0,176218112000.0,0.0,True
601138.SH,20260424,op_cashflow,5237909000.0,5237909000.0,0.0,True
601138.SH,20260427,op_cashflow,5237909000.0,5237909000.0,0.0,True
601138.SH,20260428,op_cashflow,5237909000.0,5237909000.0,0.0,True
601138.SH,20260429,op_cashflow,25024028000.0,25024028000.0,0.0,True
601138.SH,20260430,op_cashflow,25024028000.0,25024028000.0,0.0,True
601398.SH,20260424,roe,0.089739,0.089739,0.0,True
601398.SH,20260427,roe,0.089739,0.089739,0.0,True
601398.SH,20260428,roe,0.089739,0.089739,0.0,True
601398.SH,20260429,roe,0.089739,0.089739,0.0,True
601398.SH,20260430,roe,2.0286,2.0286,0.0,True
601398.SH,20260424,debt_to_assets,0.920116,0.920116,0.0,True
601398.SH,20260427,debt_to_assets,0.920116,0.920116,0.0,True
601398.SH,20260428,debt_to_assets,0.920116,0.920116,0.0,True
601398.SH,20260429,debt_to_assets,0.920116,0.920116,0.0,True
601398.SH,20260430,debt_to_assets,0.921901,0.921901,0.0,True
601398.SH,20260424,net_income,370766000000.0,370766000000.0,0.0,True
601398.SH,20260427,net_income,370766000000.0,370766000000.0,0.0,True
601398.SH,20260428,net_income,370766000000.0,370766000000.0,0.0,True
601398.SH,20260429,net_income,370766000000.0,370766000000.0,0.0,True
601398.SH,20260430,net_income,88013000000.0,88013000000.0,0.0,True
601398.SH,20260424,revenue,838270000000.0,838270000000.0,0.0,True
601398.SH,20260427,revenue,838270000000.0,838270000000.0,0.0,True
601398.SH,20260428,revenue,838270000000.0,838270000000.0,0.0,True
601398.SH,20260429,revenue,838270000000.0,838270000000.0,0.0,True
601398.SH,20260430,revenue,230370000000.0,230370000000.0,0.0,True
601398.SH,20260424,total_assets,53477773000000.0,53477773000000.0,0.0,True
601398.SH,20260427,total_assets,53477773000000.0,53477773000000.0,0.0,True
601398.SH,20260428,total_assets,53477773000000.0,53477773000000.0,0.0,True
601398.SH,20260429,total_assets,53477773000000.0,53477773000000.0,0.0,True
601398.SH,20260430,total_assets,55772584000000.0,55772584000000.0,0.0,True
601398.SH,20260424,equity,4244259000000.0,4244259000000.0,0.0,True
601398.SH,20260427,equity,4244259000000.0,4244259000000.0,0.0,True
601398.SH,20260428,equity,4244259000000.0,4244259000000.0,0.0,True
601398.SH,20260429,equity,4244259000000.0,4244259000000.0,0.0,True
601398.SH,20260430,equity,4327391000000.0,4327391000000.0,0.0,True
601398.SH,20260424,op_cashflow,1890530000000.0,1890530000000.0,0.0,True
601398.SH,20260427,op_cashflow,1890530000000.0,1890530000000.0,0.0,True
601398.SH,20260428,op_cashflow,1890530000000.0,1890530000000.0,0.0,True
